Story;Column;Load;Loc;P;V2;V3;T;M2;M3
STORY2;C1;SU01;0;-63.91;-4.43;-5.18;0.023;-4.391;-5.019
STORY2;C1;SU01;0.227;-63.73;-4.43;-5.18;0.023;-3.217;-4.015
STORY2;C1;SU01;0.453;-63.55;-4.43;-5.18;0.023;-2.042;-3.01
STORY2;C1;SU01;0.68;-63.36;-4.43;-5.18;0.023;-0.868;-2.003
STORY2;C1;SU01;0.906;-63.18;-4.43;-5.18;0.023;0.307;-0.996
STORY2;C1;SU01;1.133;-63;-4.43;-5.18;0.023;1.482;0.012
STORY2;C1;SU01;1.359;-62.81;-4.43;-5.18;0.023;2.657;1.019
STORY2;C1;SU01;1.586;-62.63;-4.43;-5.18;0.023;3.832;2.025
STORY2;C1;SU01;1.812;-62.45;-4.43;-5.18;0.023;5.005;3.03
STORY2;C1;SU01;2.039;-62.27;-4.43;-5.18;0.023;6.178;4.033
STORY2;C1;SU01;2.19;-62.14;-4.43;-5.18;0.023;6.962;4.702
STORY2;C1;SU01;2.19;-39.74;-4.43;-5.18;0.023;6.962;15.902
STORY2;C1;SU01;2.265;-39.68;-4.43;-5.18;0.023;7.35;16.233
STORY2;C1;SU02;0;-93.94;-5.89;-7.08;0.027;-6.306;-7.169
STORY2;C1;SU02;0.227;-93.79;-5.89;-7.08;0.027;-4.7;-5.836
STORY2;C1;SU02;0.453;-93.63;-5.89;-7.08;0.027;-3.094;-4.501
STORY2;C1;SU02;0.68;-93.47;-5.89;-7.08;0.027;-1.487;-3.163
STORY2;C1;SU02;0.906;-93.32;-5.89;-7.08;0.027;0.12;-1.824
STORY2;C1;SU02;1.133;-93.16;-5.89;-7.08;0.027;1.727;-0.485
STORY2;C1;SU02;1.359;-93;-5.89;-7.08;0.027;3.334;0.854
STORY2;C1;SU02;1.586;-92.85;-5.89;-7.08;0.027;4.94;2.191
STORY2;C1;SU02;1.812;-92.69;-5.89;-7.08;0.027;6.546;3.527
STORY2;C1;SU02;2.039;-92.53;-5.89;-7.08;0.027;8.15;4.859
STORY2;C1;SU02;2.19;-92.43;-5.89;-7.08;0.027;9.223;5.749
STORY2;C1;SU02;2.19;-55.63;-5.89;-7.08;0.027;9.223;24.149
STORY2;C1;SU02;2.265;-55.58;-5.89;-7.08;0.027;9.754;24.588
STORY2;C1;SU03;0;-54.78;-3.8;-4.44;0.02;-3.764;-4.302
STORY2;C1;SU03;0.227;-54.62;-3.8;-4.44;0.02;-2.758;-3.442
STORY2;C1;SU03;0.453;-54.47;-3.8;-4.44;0.02;-1.751;-2.58
STORY2;C1;SU03;0.68;-54.31;-3.8;-4.44;0.02;-0.744;-1.717
STORY2;C1;SU03;0.906;-54.15;-3.8;-4.44;0.02;0.264;-0.854
STORY2;C1;SU03;1.133;-54;-3.8;-4.44;0.02;1.271;0.01
STORY2;C1;SU03;1.359;-53.84;-3.8;-4.44;0.02;2.278;0.873
STORY2;C1;SU03;1.586;-53.68;-3.8;-4.44;0.02;3.284;1.736
STORY2;C1;SU03;1.812;-53.53;-3.8;-4.44;0.02;4.29;2.597
STORY2;C1;SU03;2.039;-53.37;-3.8;-4.44;0.02;5.296;3.457
STORY2;C1;SU03;2.19;-53.27;-3.8;-4.44;0.02;5.968;4.03
STORY2;C1;SU03;2.19;-34.07;-3.8;-4.44;0.02;5.968;13.63
STORY2;C1;SU03;2.265;-34.01;-3.8;-4.44;0.02;6.3;13.914
STORY2;C1;SU04;0;-79.26;-5.11;-6.09;0.024;-5.353;-6.094
STORY2;C1;SU04;0.227;-79.1;-5.11;-6.09;0.024;-3.972;-4.938
STORY2;C1;SU04;0.453;-78.94;-5.11;-6.09;0.024;-2.59;-3.78
STORY2;C1;SU04;0.68;-78.79;-5.11;-6.09;0.024;-1.208;-2.621
STORY2;C1;SU04;0.906;-78.63;-5.11;-6.09;0.024;0.174;-1.46
STORY2;C1;SU04;1.133;-78.47;-5.11;-6.09;0.024;1.556;-0.299
STORY2;C1;SU04;1.359;-78.32;-5.11;-6.09;0.024;2.938;0.861
STORY2;C1;SU04;1.586;-78.16;-5.11;-6.09;0.024;4.319;2.021
STORY2;C1;SU04;1.812;-78;-5.11;-6.09;0.024;5.7;3.178
STORY2;C1;SU04;2.039;-77.85;-5.11;-6.09;0.024;7.08;4.333
STORY2;C1;SU04;2.19;-77.74;-5.11;-6.09;0.024;8.002;5.104
STORY2;C1;SU04;2.19;-47.54;-5.11;-6.09;0.024;8.002;20.204
STORY2;C1;SU04;2.265;-47.49;-5.11;-6.09;0.024;8.459;20.585
STORY2;C1;SU05 MAX;0;-74.54;4.11;-4.33;0.262;-3.779;1.924
STORY2;C1;SU05 MAX;0.227;-74.38;4.11;-4.33;0.262;-2.723;0.972
STORY2;C1;SU05 MAX;0.453;-74.23;4.11;-4.33;0.262;-1.617;0.031
STORY2;C1;SU05 MAX;0.68;-74.07;4.11;-4.33;0.262;-0.47;-0.865
STORY2;C1;SU05 MAX;0.906;-73.91;4.11;-4.33;0.262;0.816;-0.661
STORY2;C1;SU05 MAX;1.133;-73.76;4.11;-4.33;0.262;2.365;2.387
STORY2;C1;SU05 MAX;1.359;-73.6;4.11;-4.33;0.262;4.059;5.632
STORY2;C1;SU05 MAX;1.586;-73.44;4.11;-4.33;0.262;5.797;8.896
STORY2;C1;SU05 MAX;1.812;-73.29;4.11;-4.33;0.262;7.551;12.162
STORY2;C1;SU05 MAX;2.039;-73.13;4.11;-4.33;0.262;9.314;15.425
STORY2;C1;SU05 MAX;2.19;-73.03;4.11;-4.33;0.262;10.495;17.605
STORY2;C1;SU05 MAX;2.19;-42.83;4.11;-4.33;0.262;10.495;32.705
STORY2;C1;SU05 MAX;2.265;-42.77;4.11;-4.33;0.262;11.081;33.783
STORY2;C1;SU05 MIN;0;-83.98;-14.32;-7.84;-0.214;-6.926;-14.112
STORY2;C1;SU05 MIN;0.227;-83.82;-14.32;-7.84;-0.214;-5.22;-10.849
STORY2;C1;SU05 MIN;0.453;-83.66;-14.32;-7.84;-0.214;-3.563;-7.591
STORY2;C1;SU05 MIN;0.68;-83.51;-14.32;-7.84;-0.214;-1.946;-4.377
STORY2;C1;SU05 MIN;0.906;-83.35;-14.32;-7.84;-0.214;-0.468;-2.26
STORY2;C1;SU05 MIN;1.133;-83.19;-14.32;-7.84;-0.214;0.748;-2.986
STORY2;C1;SU05 MIN;1.359;-83.03;-14.32;-7.84;-0.214;1.817;-3.91
STORY2;C1;SU05 MIN;1.586;-82.88;-14.32;-7.84;-0.214;2.842;-4.855
STORY2;C1;SU05 MIN;1.812;-82.72;-14.32;-7.84;-0.214;3.849;-5.806
STORY2;C1;SU05 MIN;2.039;-82.56;-14.32;-7.84;-0.214;4.846;-6.759
STORY2;C1;SU05 MIN;2.19;-82.46;-14.32;-7.84;-0.214;5.509;-7.396
STORY2;C1;SU05 MIN;2.19;-52.26;-14.32;-7.84;-0.214;5.509;7.704
STORY2;C1;SU05 MIN;2.265;-52.21;-14.32;-7.84;-0.214;5.837;7.388
STORY2;C1;SU06 MAX;0;-75.27;2.26;-0.96;0.469;-0.525;0.269
STORY2;C1;SU06 MAX;0.227;-75.12;2.26;-0.96;0.469;-0.229;-0.265
STORY2;C1;SU06 MAX;0.453;-74.96;2.26;-0.96;0.469;0.139;-0.795
STORY2;C1;SU06 MAX;0.68;-74.8;2.26;-0.96;0.469;0.641;-1.309
STORY2;C1;SU06 MAX;0.906;-74.65;2.26;-0.96;0.469;1.602;-0.932
STORY2;C1;SU06 MAX;1.133;-74.49;2.26;-0.96;0.469;3.434;1.847
STORY2;C1;SU06 MAX;1.359;-74.33;2.26;-0.96;0.469;5.746;4.691
STORY2;C1;SU06 MAX;1.586;-74.18;2.26;-0.96;0.469;8.198;7.54
STORY2;C1;SU06 MAX;1.812;-74.02;2.26;-0.96;0.469;10.698;10.387
STORY2;C1;SU06 MAX;2.039;-73.86;2.26;-0.96;0.469;13.219;13.229
STORY2;C1;SU06 MAX;2.19;-73.76;2.26;-0.96;0.469;14.912;15.128
STORY2;C1;SU06 MAX;2.19;-43.56;2.26;-0.96;0.469;14.912;30.228
STORY2;C1;SU06 MAX;2.265;-43.51;2.26;-0.96;0.469;15.75;31.167
STORY2;C1;SU06 MIN;0;-83.24;-12.47;-11.22;-0.42;-10.18;-12.457
STORY2;C1;SU06 MIN;0.227;-83.09;-12.47;-11.22;-0.42;-7.714;-9.611
STORY2;C1;SU06 MIN;0.453;-82.93;-12.47;-11.22;-0.42;-5.319;-6.765
STORY2;C1;SU06 MIN;0.68;-82.77;-12.47;-11.22;-0.42;-3.058;-3.932
STORY2;C1;SU06 MIN;0.906;-82.62;-12.47;-11.22;-0.42;-1.254;-1.989
STORY2;C1;SU06 MIN;1.133;-82.46;-12.47;-11.22;-0.42;-0.321;-2.446
STORY2;C1;SU06 MIN;1.359;-82.3;-12.47;-11.22;-0.42;0.13;-2.969
STORY2;C1;SU06 MIN;1.586;-82.15;-12.47;-11.22;-0.42;0.441;-3.498
STORY2;C1;SU06 MIN;1.812;-81.99;-12.47;-11.22;-0.42;0.702;-4.03
STORY2;C1;SU06 MIN;2.039;-81.83;-12.47;-11.22;-0.42;0.941;-4.563
STORY2;C1;SU06 MIN;2.19;-81.73;-12.47;-11.22;-0.42;1.093;-4.919
STORY2;C1;SU06 MIN;2.19;-51.53;-12.47;-11.22;-0.42;1.093;10.181
STORY2;C1;SU06 MIN;2.265;-51.48;-12.47;-11.22;-0.42;1.167;10.004
STORY2;C1;SU07;0;-41.09;-2.85;-3.33;0.015;-2.823;-3.226
STORY2;C1;SU07;0.227;-40.97;-2.85;-3.33;0.015;-2.068;-2.581
STORY2;C1;SU07;0.453;-40.85;-2.85;-3.33;0.015;-1.313;-1.935
STORY2;C1;SU07;0.68;-40.73;-2.85;-3.33;0.015;-0.558;-1.288
STORY2;C1;SU07;0.906;-40.62;-2.85;-3.33;0.015;0.198;-0.64
STORY2;C1;SU07;1.133;-40.5;-2.85;-3.33;0.015;0.953;0.008
STORY2;C1;SU07;1.359;-40.38;-2.85;-3.33;0.015;1.708;0.655
STORY2;C1;SU07;1.586;-40.26;-2.85;-3.33;0.015;2.463;1.302
STORY2;C1;SU07;1.812;-40.15;-2.85;-3.33;0.015;3.218;1.948
STORY2;C1;SU07;2.039;-40.03;-2.85;-3.33;0.015;3.972;2.593
STORY2;C1;SU07;2.19;-39.95;-2.85;-3.33;0.015;4.476;3.023
STORY2;C1;SU07;2.19;-25.55;-2.85;-3.33;0.015;4.476;10.223
STORY2;C1;SU07;2.265;-25.51;-2.85;-3.33;0.015;4.725;10.436
STORY2;C1;SU08 MAX;0;-36.37;6.37;-1.57;0.253;-1.249;4.792
STORY2;C1;SU08 MAX;0.227;-36.25;6.37;-1.57;0.253;-0.82;3.329
STORY2;C1;SU08 MAX;0.453;-36.13;6.37;-1.57;0.253;-0.34;1.876
STORY2;C1;SU08 MAX;0.68;-36.02;6.37;-1.57;0.253;0.181;0.468
STORY2;C1;SU08 MAX;0.906;-35.9;6.37;-1.57;0.253;0.84;0.159
STORY2;C1;SU08 MAX;1.133;-35.78;6.37;-1.57;0.253;1.761;2.694
STORY2;C1;SU08 MAX;1.359;-35.66;6.37;-1.57;0.253;2.829;5.426
STORY2;C1;SU08 MAX;1.586;-35.55;6.37;-1.57;0.253;3.941;8.177
STORY2;C1;SU08 MAX;1.812;-35.43;6.37;-1.57;0.253;5.069;10.932
STORY2;C1;SU08 MAX;2.039;-35.31;6.37;-1.57;0.253;6.206;13.685
STORY2;C1;SU08 MAX;2.19;-35.23;6.37;-1.57;0.253;6.969;15.524
STORY2;C1;SU08 MAX;2.19;-20.83;6.37;-1.57;0.253;6.969;22.724
STORY2;C1;SU08 MAX;2.265;-20.79;6.37;-1.57;0.253;7.347;23.633
STORY2;C1;SU08 MIN;0;-45.8;-12.06;-5.08;-0.223;-4.396;-11.244
STORY2;C1;SU08 MIN;0.227;-45.69;-12.06;-5.08;-0.223;-3.317;-8.492
STORY2;C1;SU08 MIN;0.453;-45.57;-12.06;-5.08;-0.223;-2.286;-5.746
STORY2;C1;SU08 MIN;0.68;-45.45;-12.06;-5.08;-0.223;-1.296;-3.044
STORY2;C1;SU08 MIN;0.906;-45.33;-12.06;-5.08;-0.223;-0.444;-1.44
STORY2;C1;SU08 MIN;1.133;-45.22;-12.06;-5.08;-0.223;0.145;-2.679
STORY2;C1;SU08 MIN;1.359;-45.1;-12.06;-5.08;-0.223;0.588;-4.116
STORY2;C1;SU08 MIN;1.586;-44.98;-12.06;-5.08;-0.223;0.986;-5.573
STORY2;C1;SU08 MIN;1.812;-44.86;-12.06;-5.08;-0.223;1.367;-7.036
STORY2;C1;SU08 MIN;2.039;-44.75;-12.06;-5.08;-0.223;1.738;-8.499
STORY2;C1;SU08 MIN;2.19;-44.67;-12.06;-5.08;-0.223;1.983;-9.478
STORY2;C1;SU08 MIN;2.19;-30.27;-12.06;-5.08;-0.223;1.983;-2.278
STORY2;C1;SU08 MIN;2.265;-30.23;-12.06;-5.08;-0.223;2.103;-2.762
STORY2;C1;SU09 MAX;0;-37.1;4.52;1.8;0.459;2.005;3.137
STORY2;C1;SU09 MAX;0.227;-36.98;4.52;1.8;0.459;1.674;2.092
STORY2;C1;SU09 MAX;0.453;-36.87;4.52;1.8;0.459;1.416;1.05
STORY2;C1;SU09 MAX;0.68;-36.75;4.52;1.8;0.459;1.292;0.024
STORY2;C1;SU09 MAX;0.906;-36.63;4.52;1.8;0.459;1.625;-0.112
STORY2;C1;SU09 MAX;1.133;-36.51;4.52;1.8;0.459;2.831;2.154
STORY2;C1;SU09 MAX;1.359;-36.4;4.52;1.8;0.459;4.516;4.485
STORY2;C1;SU09 MAX;1.586;-36.28;4.52;1.8;0.459;6.341;6.821
STORY2;C1;SU09 MAX;1.812;-36.16;4.52;1.8;0.459;8.216;9.156
STORY2;C1;SU09 MAX;2.039;-36.04;4.52;1.8;0.459;10.111;11.489
STORY2;C1;SU09 MAX;2.19;-35.96;4.52;1.8;0.459;11.385;13.046
STORY2;C1;SU09 MAX;2.19;-21.56;4.52;1.8;0.459;11.385;20.246
STORY2;C1;SU09 MAX;2.265;-21.53;4.52;1.8;0.459;12.017;21.017
STORY2;C1;SU09 MIN;0;-45.07;-10.22;-8.46;-0.43;-7.651;-9.589
STORY2;C1;SU09 MIN;0.227;-44.95;-10.22;-8.46;-0.43;-5.811;-7.254
STORY2;C1;SU09 MIN;0.453;-44.84;-10.22;-8.46;-0.43;-4.042;-4.92
STORY2;C1;SU09 MIN;0.68;-44.72;-10.22;-8.46;-0.43;-2.407;-2.599
STORY2;C1;SU09 MIN;0.906;-44.6;-10.22;-8.46;-0.43;-1.23;-1.169
STORY2;C1;SU09 MIN;1.133;-44.48;-10.22;-8.46;-0.43;-0.924;-2.139
STORY2;C1;SU09 MIN;1.359;-44.37;-10.22;-8.46;-0.43;-1.099;-3.175
STORY2;C1;SU09 MIN;1.586;-44.25;-10.22;-8.46;-0.43;-1.415;-4.217
STORY2;C1;SU09 MIN;1.812;-44.13;-10.22;-8.46;-0.43;-1.78;-5.26
STORY2;C1;SU09 MIN;2.039;-44.01;-10.22;-8.46;-0.43;-2.168;-6.303
STORY2;C1;SU09 MIN;2.19;-43.93;-10.22;-8.46;-0.43;-2.434;-7.001
STORY2;C1;SU09 MIN;2.19;-29.53;-10.22;-8.46;-0.43;-2.434;0.199
STORY2;C1;SU09 MIN;2.265;-29.5;-10.22;-8.46;-0.43;-2.567;-0.146
STORY1;C1;SU01;0;-103.83;0.8;0.38;0.012;-0.114;0.286
STORY1;C1;SU01;0.267;-103.62;0.8;0.38;0.012;-0.214;0.072
STORY1;C1;SU01;0.533;-103.4;0.8;0.38;0.012;-0.314;-0.14
STORY1;C1;SU01;0.8;-103.19;0.8;0.38;0.012;-0.415;-0.351
STORY1;C1;SU01;1.066;-102.97;0.8;0.38;0.012;-0.515;-0.562
STORY1;C1;SU01;1.333;-102.76;0.8;0.38;0.012;-0.614;-0.774
STORY1;C1;SU01;1.599;-102.54;0.8;0.38;0.012;-0.714;-0.985
STORY1;C1;SU01;1.866;-102.32;0.8;0.38;0.012;-0.813;-1.197
STORY1;C1;SU01;2.132;-102.11;0.8;0.38;0.012;-0.912;-1.41
STORY1;C1;SU01;2.39;-101.9;0.8;0.38;0.012;-1.008;-1.618
STORY1;C1;SU01;2.39;-85.1;0.8;0.38;0.012;-1.008;6.782
STORY1;C1;SU01;2.399;-85.09;0.8;0.38;0.012;-1.011;6.776
STORY1;C1;SU01;2.665;-84.88;0.8;0.38;0.012;-1.109;6.56
STORY1;C1;SU02;0;-146.93;0.38;0.26;0.015;-0.39;-0.396
STORY1;C1;SU02;0.267;-146.75;0.38;0.26;0.015;-0.459;-0.496
STORY1;C1;SU02;0.533;-146.56;0.38;0.26;0.015;-0.528;-0.594
STORY1;C1;SU02;0.8;-146.38;0.38;0.26;0.015;-0.597;-0.691
STORY1;C1;SU02;1.066;-146.2;0.38;0.26;0.015;-0.666;-0.787
STORY1;C1;SU02;1.333;-146.01;0.38;0.26;0.015;-0.734;-0.883
STORY1;C1;SU02;1.599;-145.83;0.38;0.26;0.015;-0.802;-0.98
STORY1;C1;SU02;1.866;-145.64;0.38;0.26;0.015;-0.87;-1.078
STORY1;C1;SU02;2.132;-145.46;0.38;0.26;0.015;-0.938;-1.177
STORY1;C1;SU02;2.39;-145.28;0.38;0.26;0.015;-1.003;-1.275
STORY1;C1;SU02;2.39;-122.88;0.38;0.26;0.015;-1.003;9.925
STORY1;C1;SU02;2.399;-122.87;0.38;0.26;0.015;-1.005;9.921
STORY1;C1;SU02;2.665;-122.69;0.38;0.26;0.015;-1.071;9.817
STORY1;C1;SU03;0;-89;0.69;0.32;0.01;-0.097;0.245
STORY1;C1;SU03;0.267;-88.81;0.69;0.32;0.01;-0.184;0.062
STORY1;C1;SU03;0.533;-88.63;0.69;0.32;0.01;-0.27;-0.12
STORY1;C1;SU03;0.8;-88.44;0.69;0.32;0.01;-0.355;-0.301
STORY1;C1;SU03;1.066;-88.26;0.69;0.32;0.01;-0.441;-0.482
STORY1;C1;SU03;1.333;-88.08;0.69;0.32;0.01;-0.527;-0.663
STORY1;C1;SU03;1.599;-87.89;0.69;0.32;0.01;-0.612;-0.844
STORY1;C1;SU03;1.866;-87.71;0.69;0.32;0.01;-0.697;-1.026
STORY1;C1;SU03;2.132;-87.52;0.69;0.32;0.01;-0.782;-1.209
STORY1;C1;SU03;2.39;-87.34;0.69;0.32;0.01;-0.864;-1.386
STORY1;C1;SU03;2.39;-72.94;0.69;0.32;0.01;-0.864;5.814
STORY1;C1;SU03;2.399;-72.94;0.69;0.32;0.01;-0.866;5.808
STORY1;C1;SU03;2.665;-72.75;0.69;0.32;0.01;-0.951;5.623
STORY1;C1;SU04;0;-125.21;0.5;0.28;0.013;-0.28;-0.156
STORY1;C1;SU04;0.267;-125.02;0.5;0.28;0.013;-0.356;-0.287
STORY1;C1;SU04;0.533;-124.84;0.5;0.28;0.013;-0.431;-0.416
STORY1;C1;SU04;0.8;-124.65;0.5;0.28;0.013;-0.506;-0.545
STORY1;C1;SU04;1.066;-124.47;0.5;0.28;0.013;-0.582;-0.673
STORY1;C1;SU04;1.333;-124.29;0.5;0.28;0.013;-0.656;-0.801
STORY1;C1;SU04;1.599;-124.1;0.5;0.28;0.013;-0.731;-0.929
STORY1;C1;SU04;1.866;-123.92;0.5;0.28;0.013;-0.805;-1.058
STORY1;C1;SU04;2.132;-123.73;0.5;0.28;0.013;-0.879;-1.189
STORY1;C1;SU04;2.39;-123.55;0.5;0.28;0.013;-0.95;-1.317
STORY1;C1;SU04;2.39;-104.15;0.5;0.28;0.013;-0.95;8.383
STORY1;C1;SU04;2.399;-104.15;0.5;0.28;0.013;-0.953;8.379
STORY1;C1;SU04;2.665;-103.96;0.5;0.28;0.013;-1.026;8.244
STORY1;C1;SU05 MAX;0;-114.99;12.28;4.41;0.256;8.979;22.996
STORY1;C1;SU05 MAX;0.267;-114.81;12.28;4.41;0.256;7.803;19.713
STORY1;C1;SU05 MAX;0.533;-114.62;12.28;4.41;0.256;6.624;16.414
STORY1;C1;SU05 MAX;0.8;-114.44;12.28;4.41;0.256;5.443;13.101
STORY1;C1;SU05 MAX;1.066;-114.26;12.28;4.41;0.256;4.261;9.778
STORY1;C1;SU05 MAX;1.333;-114.07;12.28;4.41;0.256;3.08;6.447
STORY1;C1;SU05 MAX;1.599;-113.89;12.28;4.41;0.256;1.903;3.115
STORY1;C1;SU05 MAX;1.866;-113.7;12.28;4.41;0.256;0.744;-0.146
STORY1;C1;SU05 MAX;2.132;-113.52;12.28;4.41;0.256;-0.284;1.264
STORY1;C1;SU05 MAX;2.39;-113.34;12.28;4.41;0.256;-0.096;4.227
STORY1;C1;SU05 MAX;2.39;-93.94;12.28;4.41;0.256;-0.096;13.927
STORY1;C1;SU05 MAX;2.399;-93.93;12.28;4.41;0.256;-0.069;14.025
STORY1;C1;SU05 MAX;2.665;-93.75;12.28;4.41;0.256;0.894;17.095
STORY1;C1;SU05 MIN;0;-135.42;-11.29;-3.84;-0.23;-9.54;-23.308
STORY1;C1;SU05 MIN;0.267;-135.24;-11.29;-3.84;-0.23;-8.514;-20.287
STORY1;C1;SU05 MIN;0.533;-135.05;-11.29;-3.84;-0.23;-7.486;-17.247
STORY1;C1;SU05 MIN;0.8;-134.87;-11.29;-3.84;-0.23;-6.456;-14.191
STORY1;C1;SU05 MIN;1.066;-134.68;-11.29;-3.84;-0.23;-5.424;-11.123
STORY1;C1;SU05 MIN;1.333;-134.5;-11.29;-3.84;-0.23;-4.392;-8.048
STORY1;C1;SU05 MIN;1.599;-134.32;-11.29;-3.84;-0.23;-3.365;-4.973
STORY1;C1;SU05 MIN;1.866;-134.13;-11.29;-3.84;-0.23;-2.355;-1.971
STORY1;C1;SU05 MIN;2.132;-133.95;-11.29;-3.84;-0.23;-1.475;-3.642
STORY1;C1;SU05 MIN;2.39;-133.77;-11.29;-3.84;-0.23;-1.805;-6.862
STORY1;C1;SU05 MIN;2.39;-114.37;-11.29;-3.84;-0.23;-1.805;2.838
STORY1;C1;SU05 MIN;2.399;-114.36;-11.29;-3.84;-0.23;-1.836;2.732
STORY1;C1;SU05 MIN;2.665;-114.18;-11.29;-3.84;-0.23;-2.946;-0.607
STORY1;C1;SU06 MAX;0;-116.54;9.96;11.05;0.471;24.264;18.432
STORY1;C1;SU06 MAX;0.267;-116.36;9.96;11.05;0.471;21.316;15.77
STORY1;C1;SU06 MAX;0.533;-116.17;9.96;11.05;0.471;18.361;13.095
STORY1;C1;SU06 MAX;0.8;-115.99;9.96;11.05;0.471;15.401;10.409
STORY1;C1;SU06 MAX;1.066;-115.81;9.96;11.05;0.471;12.437;7.714
STORY1;C1;SU06 MAX;1.333;-115.62;9.96;11.05;0.471;9.475;5.013
STORY1;C1;SU06 MAX;1.599;-115.44;9.96;11.05;0.471;6.52;2.308
STORY1;C1;SU06 MAX;1.866;-115.25;9.96;11.05;0.471;3.6;-0.376
STORY1;C1;SU06 MAX;2.132;-115.07;9.96;11.05;0.471;0.906;0.761
STORY1;C1;SU06 MAX;2.39;-114.89;9.96;11.05;0.471;0.961;3.125
STORY1;C1;SU06 MAX;2.39;-95.49;9.96;11.05;0.471;0.961;12.825
STORY1;C1;SU06 MAX;2.399;-95.48;9.96;11.05;0.471;1.031;12.903
STORY1;C1;SU06 MAX;2.665;-95.3;9.96;11.05;0.471;3.618;15.344
STORY1;C1;SU06 MIN;0;-133.87;-8.97;-10.48;-0.444;-24.824;-18.743
STORY1;C1;SU06 MIN;0.267;-133.69;-8.97;-10.48;-0.444;-22.028;-16.343
STORY1;C1;SU06 MIN;0.533;-133.5;-8.97;-10.48;-0.444;-19.224;-13.927
STORY1;C1;SU06 MIN;0.8;-133.32;-8.97;-10.48;-0.444;-16.414;-11.499
STORY1;C1;SU06 MIN;1.066;-133.13;-8.97;-10.48;-0.444;-13.6;-9.06
STORY1;C1;SU06 MIN;1.333;-132.95;-8.97;-10.48;-0.444;-10.787;-6.614
STORY1;C1;SU06 MIN;1.599;-132.77;-8.97;-10.48;-0.444;-7.982;-4.166
STORY1;C1;SU06 MIN;1.866;-132.58;-8.97;-10.48;-0.444;-5.211;-1.74
STORY1;C1;SU06 MIN;2.132;-132.4;-8.97;-10.48;-0.444;-2.664;-3.139
STORY1;C1;SU06 MIN;2.39;-132.22;-8.97;-10.48;-0.444;-2.862;-5.759
STORY1;C1;SU06 MIN;2.39;-112.82;-8.97;-10.48;-0.444;-2.862;3.941
STORY1;C1;SU06 MIN;2.399;-112.81;-8.97;-10.48;-0.444;-2.937;3.854
STORY1;C1;SU06 MIN;2.665;-112.63;-8.97;-10.48;-0.444;-5.67;1.144
STORY1;C1;SU07;0;-66.75;0.52;0.24;0.008;-0.073;0.184
STORY1;C1;SU07;0.267;-66.61;0.52;0.24;0.008;-0.138;0.047
STORY1;C1;SU07;0.533;-66.47;0.52;0.24;0.008;-0.202;-0.09
STORY1;C1;SU07;0.8;-66.33;0.52;0.24;0.008;-0.267;-0.226
STORY1;C1;SU07;1.066;-66.2;0.52;0.24;0.008;-0.331;-0.362
STORY1;C1;SU07;1.333;-66.06;0.52;0.24;0.008;-0.395;-0.497
STORY1;C1;SU07;1.599;-65.92;0.52;0.24;0.008;-0.459;-0.633
STORY1;C1;SU07;1.866;-65.78;0.52;0.24;0.008;-0.523;-0.77
STORY1;C1;SU07;2.132;-65.64;0.52;0.24;0.008;-0.586;-0.907
STORY1;C1;SU07;2.39;-65.51;0.52;0.24;0.008;-0.648;-1.04
STORY1;C1;SU07;2.39;-54.71;0.52;0.24;0.008;-0.648;4.36
STORY1;C1;SU07;2.399;-54.7;0.52;0.24;0.008;-0.65;4.356
STORY1;C1;SU07;2.665;-54.57;0.52;0.24;0.008;-0.713;4.217
STORY1;C1;SU08 MAX;0;-56.53;12.3;4.37;0.251;9.186;23.336
STORY1;C1;SU08 MAX;0.267;-56.4;12.3;4.37;0.251;8.021;20.046
STORY1;C1;SU08 MAX;0.533;-56.26;12.3;4.37;0.251;6.853;16.74
STORY1;C1;SU08 MAX;0.8;-56.12;12.3;4.37;0.251;5.683;13.42
STORY1;C1;SU08 MAX;1.066;-55.98;12.3;4.37;0.251;4.511;10.089
STORY1;C1;SU08 MAX;1.333;-55.84;12.3;4.37;0.251;3.341;6.75
STORY1;C1;SU08 MAX;1.599;-55.7;12.3;4.37;0.251;2.175;3.411
STORY1;C1;SU08 MAX;1.866;-55.57;12.3;4.37;0.251;1.027;0.143
STORY1;C1;SU08 MAX;2.132;-55.43;12.3;4.37;0.251;0.009;1.547
STORY1;C1;SU08 MAX;2.39;-55.29;12.3;4.37;0.251;0.206;4.505
STORY1;C1;SU08 MAX;2.39;-44.49;12.3;4.37;0.251;0.206;9.905
STORY1;C1;SU08 MAX;2.399;-44.49;12.3;4.37;0.251;0.234;10.002
STORY1;C1;SU08 MAX;2.665;-44.35;12.3;4.37;0.251;1.207;13.068
STORY1;C1;SU08 MIN;0;-76.96;-11.27;-3.89;-0.236;-9.333;-22.968
STORY1;C1;SU08 MIN;0.267;-76.82;-11.27;-3.89;-0.236;-8.296;-19.953
STORY1;C1;SU08 MIN;0.533;-76.69;-11.27;-3.89;-0.236;-7.257;-16.92
STORY1;C1;SU08 MIN;0.8;-76.55;-11.27;-3.89;-0.236;-6.216;-13.872
STORY1;C1;SU08 MIN;1.066;-76.41;-11.27;-3.89;-0.236;-5.173;-10.812
STORY1;C1;SU08 MIN;1.333;-76.27;-11.27;-3.89;-0.236;-4.131;-7.745
STORY1;C1;SU08 MIN;1.599;-76.13;-11.27;-3.89;-0.236;-3.093;-4.678
