Story;Column;Load;Loc;P;V2;V3;T;M2;M3
STORY7;C1;SS06 MIN;1.62;-29.7;2.12;-4.15;-0.118;-0.746;-13.572
STORY7;C1;SS06 MIN;1.89;-29.42;2.12;-4.15;-0.118;-0.887;-14.614
STORY7;C1;SS06 MIN;2.16;-29.13;2.12;-4.15;-0.118;-1.057;-15.68
STORY7;C1;SS06 MIN;2.43;-28.85;2.12;-4.15;-0.118;-1.239;-16.77
STORY7;C1;SS06 MIN;2.7;-28.56;2.12;-4.15;-0.118;-1.425;-17.885
STORY7;C1;SS07 MAX;0;-22.72;5.66;2.69;0.261;2.582;11.705
STORY7;C1;SS07 MAX;0.27;-22.43;5.66;2.69;0.261;1.855;10.494
STORY7;C1;SS07 MAX;0.54;-22.15;5.66;2.69;0.261;1.131;9.31
STORY7;C1;SS07 MAX;0.81;-21.86;5.66;2.69;0.261;0.422;8.153
STORY7;C1;SS07 MAX;1.08;-21.58;5.66;2.69;0.261;0.048;7.023
STORY7;C1;SS07 MAX;1.35;-21.29;5.66;2.69;0.261;1.399;5.92
STORY7;C1;SS07 MAX;1.62;-21.01;5.66;2.69;0.261;3.01;4.843
STORY7;C1;SS07 MAX;1.89;-20.72;5.66;2.69;0.261;4.655;3.79
STORY7;C1;SS07 MAX;2.16;-20.44;5.66;2.69;0.261;6.311;2.76
STORY7;C1;SS07 MAX;2.43;-20.15;5.66;2.69;0.261;7.969;1.753
STORY7;C1;SS07 MAX;2.7;-19.87;5.66;2.69;0.261;9.628;0.765
STORY7;C1;SS07 MIN;0;-33.06;2.54;-6.12;-0.216;-7.068;-3.13
STORY7;C1;SS07 MIN;0.27;-32.77;2.54;-6.12;-0.216;-5.409;-4.132
STORY7;C1;SS07 MIN;0.54;-32.48;2.54;-6.12;-0.216;-3.753;-5.162
STORY7;C1;SS07 MIN;0.81;-32.2;2.54;-6.12;-0.216;-2.112;-6.219
STORY7;C1;SS07 MIN;1.08;-31.91;2.54;-6.12;-0.216;-0.805;-7.303
