Story;Column;Load;Loc;P;V2;V3;T;M2;M3
STORY10;C1;SS01;0;-17.6;-1.96;-2.31;0.177;-2.551;-2.373
STORY10;C1;SS01;0.255;-17.41;-1.96;-2.31;0.177;-1.962;-1.871
STORY10;C1;SS01;0.51;-17.21;-1.96;-2.31;0.177;-1.373;-1.37
STORY10;C1;SS01;0.765;-17.01;-1.96;-2.31;0.177;-0.784;-0.868
STORY10;C1;SS01;1.02;-16.82;-1.96;-2.31;0.177;-0.195;-0.367
STORY10;C1;SS01;1.275;-16.62;-1.96;-2.31;0.177;0.394;0.135
STORY10;C1;SS01;1.53;-16.43;-1.96;-2.31;0.177;0.983;0.637
STORY10;C1;SS01;1.785;-16.23;-1.96;-2.31;0.177;1.572;1.139
STORY10;C1;SS01;2.04;-16.03;-1.96;-2.31;0.177;2.161;1.64
STORY10;C1;SS01;2.295;-15.84;-1.96;-2.31;0.177;2.749;2.142
STORY10;C1;SS01;2.55;-15.64;-1.96;-2.31;0.177;3.338;2.643
STORY10;C1;SS02;0;-21.3;-2.99;-2.76;0.208;-2.952;-3.584
STORY10;C1;SS02;0.255;-21.1;-2.99;-2.76;0.208;-2.249;-2.82
STORY10;C1;SS02;0.51;-20.91;-2.99;-2.76;0.208;-1.546;-2.057
STORY10;C1;SS02;0.765;-20.71;-2.99;-2.76;0.208;-0.843;-1.293
STORY10;C1;SS02;1.02;-20.52;-2.99;-2.76;0.208;-0.14;-0.529
STORY10;C1;SS02;1.275;-20.32;-2.99;-2.76;0.208;0.563;0.235
STORY10;C1;SS02;1.53;-20.12;-2.99;-2.76;0.208;1.267;0.999
STORY10;C1;SS02;1.785;-19.93;-2.99;-2.76;0.208;1.97;1.763
STORY10;C1;SS02;2.04;-19.73;-2.99;-2.76;0.208;2.673;2.526
STORY10;C1;SS02;2.295;-19.54;-2.99;-2.76;0.208;3.376;3.289
STORY10;C1;SS02;2.55;-19.34;-2.99;-2.76;0.208;4.078;4.052
STORY10;C1;SS03;0;-17.6;-1.96;-2.31;0.177;-2.55;-2.373
STORY10;C1;SS03;0.255;-17.4;-1.96;-2.31;0.177;-1.961;-1.871
STORY10;C1;SS03;0.51;-17.21;-1.96;-2.31;0.177;-1.373;-1.37
STORY10;C1;SS03;0.765;-17.01;-1.96;-2.31;0.177;-0.784;-0.868
STORY10;C1;SS03;1.02;-16.82;-1.96;-2.31;0.177;-0.195;-0.366
STORY10;C1;SS03;1.275;-16.62;-1.96;-2.31;0.177;0.394;0.135
STORY10;C1;SS03;1.53;-16.42;-1.96;-2.31;0.177;0.983;0.637
STORY10;C1;SS03;1.785;-16.23;-1.96;-2.31;0.177;1.572;1.139
STORY10;C1;SS03;2.04;-16.03;-1.96;-2.31;0.177;2.16;1.64
STORY10;C1;SS03;2.295;-15.84;-1.96;-2.31;0.177;2.749;2.142
STORY10;C1;SS03;2.55;-15.64;-1.96;-2.31;0.177;3.338;2.643
STORY10;C1;SS04;0;-20.38;-2.73;-2.64;0.2;-2.851;-3.281
STORY10;C1;SS04;0.255;-20.18;-2.73;-2.64;0.2;-2.177;-2.583
STORY10;C1;SS04;0.51;-19.98;-2.73;-2.64;0.2;-1.503;-1.885
STORY10;C1;SS04;0.765;-19.79;-2.73;-2.64;0.2;-0.828;-1.187
STORY10;C1;SS04;1.02;-19.59;-2.73;-2.64;0.2;-0.153;-0.489
STORY10;C1;SS04;1.275;-19.4;-2.73;-2.64;0.2;0.521;0.21
STORY10;C1;SS04;1.53;-19.2;-2.73;-2.64;0.2;1.196;0.908
STORY10;C1;SS04;1.785;-19;-2.73;-2.64;0.2;1.87;1.607
STORY10;C1;SS04;2.04;-18.81;-2.73;-2.64;0.2;2.545;2.305
STORY10;C1;SS04;2.295;-18.61;-2.73;-2.64;0.2;3.219;3.003
STORY10;C1;SS04;2.55;-18.42;-2.73;-2.64;0.2;3.893;3.7
STORY10;C1;SS05;0;-17.6;-1.96;-2.31;0.177;-2.55;-2.373
STORY10;C1;SS05;0.255;-17.4;-1.96;-2.31;0.177;-1.961;-1.871
STORY10;C1;SS05;0.51;-17.21;-1.96;-2.31;0.177;-1.373;-1.37
STORY10;C1;SS05;0.765;-17.01;-1.96;-2.31;0.177;-0.784;-0.868
STORY10;C1;SS05;1.02;-16.82;-1.96;-2.31;0.177;-0.195;-0.366
STORY10;C1;SS05;1.275;-16.62;-1.96;-2.31;0.177;0.394;0.135
STORY10;C1;SS05;1.53;-16.42;-1.96;-2.31;0.177;0.983;0.637
STORY10;C1;SS05;1.785;-16.23;-1.96;-2.31;0.177;1.572;1.139
STORY10;C1;SS05;2.04;-16.03;-1.96;-2.31;0.177;2.16;1.64
STORY10;C1;SS05;2.295;-15.84;-1.96;-2.31;0.177;2.749;2.142
STORY10;C1;SS05;2.55;-15.64;-1.96;-2.31;0.177;3.338;2.643
STORY10;C1;SS06 MAX;0;-14.66;0.96;-0.99;0.669;-0.465;0.42
STORY10;C1;SS06 MAX;0.255;-14.46;0.96;-0.99;0.669;-0.113;0.189
STORY10;C1;SS06 MAX;0.51;-14.27;0.96;-0.99;0.669;0.256;-0.019
STORY10;C1;SS06 MAX;0.765;-14.07;0.96;-0.99;0.669;0.654;-0.128
STORY10;C1;SS06 MAX;1.02;-13.88;0.96;-0.99;0.669;1.102;0.276
STORY10;C1;SS06 MAX;1.275;-13.68;0.96;-0.99;0.669;1.634;1.246
STORY10;C1;SS06 MAX;1.53;-13.48;0.96;-0.99;0.669;2.267;2.456
STORY10;C1;SS06 MAX;1.785;-13.29;0.96;-0.99;0.669;2.981;3.69
STORY10;C1;SS06 MAX;2.04;-13.09;0.96;-0.99;0.669;3.751;4.932
STORY10;C1;SS06 MAX;2.295;-12.9;0.96;-0.99;0.669;4.559;6.176
STORY10;C1;SS06 MAX;2.55;-12.7;0.96;-0.99;0.669;5.395;7.422
STORY10;C1;SS06 MIN;0;-20.54;-4.88;-3.62;-0.315;-4.635;-5.165
STORY10;C1;SS06 MIN;0.255;-20.35;-4.88;-3.62;-0.315;-3.81;-3.932
STORY10;C1;SS06 MIN;0.51;-20.15;-4.88;-3.62;-0.315;-3.001;-2.72
STORY10;C1;SS06 MIN;0.765;-19.95;-4.88;-3.62;-0.315;-2.221;-1.609
STORY10;C1;SS06 MIN;1.02;-19.76;-4.88;-3.62;-0.315;-1.492;-1.009
STORY10;C1;SS06 MIN;1.275;-19.56;-4.88;-3.62;-0.315;-0.846;-0.975
STORY10;C1;SS06 MIN;1.53;-19.37;-4.88;-3.62;-0.315;-0.301;-1.182
STORY10;C1;SS06 MIN;1.785;-19.17;-4.88;-3.62;-0.315;0.162;-1.413
STORY10;C1;SS06 MIN;2.04;-18.97;-4.88;-3.62;-0.315;0.57;-1.651
STORY10;C1;SS06 MIN;2.295;-18.78;-4.88;-3.62;-0.315;0.939;-1.893
STORY10;C1;SS06 MIN;2.55;-18.58;-4.88;-3.62;-0.315;1.28;-2.136
STORY10;C1;SS07 MAX;0;-14.55;0.43;-0.23;0.482;1.607;0.264
STORY10;C1;SS07 MAX;0.255;-14.35;0.43;-0.23;0.482;1.819;0.159
STORY10;C1;SS07 MAX;0.51;-14.16;0.43;-0.23;0.482;2.06;0.062
STORY10;C1;SS07 MAX;0.765;-13.96;0.43;-0.23;0.482;2.343;-0.004
STORY10;C1;SS07 MAX;1.02;-13.76;0.43;-0.23;0.482;2.684;0.103
STORY10;C1;SS07 MAX;1.275;-13.57;0.43;-0.23;0.482;3.107;0.632
STORY10;C1;SS07 MAX;1.53;-13.37;0.43;-0.23;0.482;3.628;1.713
STORY10;C1;SS07 MAX;1.785;-13.18;0.43;-0.23;0.482;4.251;2.818
STORY10;C1;SS07 MAX;2.04;-12.98;0.43;-0.23;0.482;4.969;3.928
STORY10;C1;SS07 MAX;2.295;-12.78;0.43;-0.23;0.482;5.771;5.038
STORY10;C1;SS07 MAX;2.55;-12.59;0.43;-0.23;0.482;6.643;6.148
STORY10;C1;SS07 MIN;0;-20.65;-4.35;-4.39;-0.128;-6.707;-5.009
STORY10;C1;SS07 MIN;0.255;-20.46;-4.35;-4.39;-0.128;-5.741;-3.902
STORY10;C1;SS07 MIN;0.51;-20.26;-4.35;-4.39;-0.128;-4.805;-2.802
STORY10;C1;SS07 MIN;0.765;-20.07;-4.35;-4.39;-0.128;-3.91;-1.732
STORY10;C1;SS07 MIN;1.02;-19.87;-4.35;-4.39;-0.128;-3.074;-0.836
STORY10;C1;SS07 MIN;1.275;-19.67;-4.35;-4.39;-0.128;-2.319;-0.361
STORY10;C1;SS07 MIN;1.53;-19.48;-4.35;-4.39;-0.128;-1.662;-0.439
STORY10;C1;SS07 MIN;1.785;-19.28;-4.35;-4.39;-0.128;-1.107;-0.541
STORY10;C1;SS07 MIN;2.04;-19.09;-4.35;-4.39;-0.128;-0.648;-0.647
STORY10;C1;SS07 MIN;2.295;-18.89;-4.35;-4.39;-0.128;-0.273;-0.754
STORY10;C1;SS07 MIN;2.55;-18.69;-4.35;-4.39;-0.128;0.033;-0.863
STORY10;C1;SS08;0;-20.38;-2.73;-2.64;0.2;-2.851;-3.281
STORY10;C1;SS08;0.255;-20.18;-2.73;-2.64;0.2;-2.177;-2.583
STORY10;C1;SS08;0.51;-19.98;-2.73;-2.64;0.2;-1.503;-1.885
STORY10;C1;SS08;0.765;-19.79;-2.73;-2.64;0.2;-0.828;-1.187
STORY10;C1;SS08;1.02;-19.59;-2.73;-2.64;0.2;-0.153;-0.489
STORY10;C1;SS08;1.275;-19.4;-2.73;-2.64;0.2;0.521;0.21
STORY10;C1;SS08;1.53;-19.2;-2.73;-2.64;0.2;1.196;0.908
STORY10;C1;SS08;1.785;-19;-2.73;-2.64;0.2;1.87;1.607
STORY10;C1;SS08;2.04;-18.81;-2.73;-2.64;0.2;2.545;2.305
STORY10;C1;SS08;2.295;-18.61;-2.73;-2.64;0.2;3.219;3.003
STORY10;C1;SS08;2.55;-18.42;-2.73;-2.64;0.2;3.893;3.7
STORY10;C1;SS09 MAX;0;-18.17;-0.54;-1.66;0.569;-1.287;-1.186
STORY10;C1;SS09 MAX;0.255;-17.97;-0.54;-1.66;0.569;-0.791;-1.038
STORY10;C1;SS09 MAX;0.51;-17.78;-0.54;-1.66;0.569;-0.281;-0.872
STORY10;C1;SS09 MAX;0.765;-17.58;-0.54;-1.66;0.569;0.25;-0.631
STORY10;C1;SS09 MAX;1.02;-17.39;-0.54;-1.66;0.569;0.819;-0.007
STORY10;C1;SS09 MAX;1.275;-17.19;-0.54;-1.66;0.569;1.451;1.043
STORY10;C1;SS09 MAX;1.53;-16.99;-0.54;-1.66;0.569;2.159;2.272
STORY10;C1;SS09 MAX;1.785;-16.8;-0.54;-1.66;0.569;2.928;3.52
STORY10;C1;SS09 MAX;2.04;-16.6;-0.54;-1.66;0.569;3.738;4.773
STORY10;C1;SS09 MAX;2.295;-16.41;-0.54;-1.66;0.569;4.577;6.028
STORY10;C1;SS09 MAX;2.55;-16.21;-0.54;-1.66;0.569;5.436;7.284
STORY10;C1;SS09 MIN;0;-22.58;-4.92;-3.63;-0.169;-4.415;-5.375
STORY10;C1;SS09 MIN;0.255;-22.39;-4.92;-3.63;-0.169;-3.563;-4.129
STORY10;C1;SS09 MIN;0.51;-22.19;-4.92;-3.63;-0.169;-2.724;-2.898
STORY10;C1;SS09 MIN;0.765;-21.99;-4.92;-3.63;-0.169;-1.906;-1.742
STORY10;C1;SS09 MIN;1.02;-21.8;-4.92;-3.63;-0.169;-1.126;-0.97
STORY10;C1;SS09 MIN;1.275;-21.6;-4.92;-3.63;-0.169;-0.409;-0.623
STORY10;C1;SS09 MIN;1.53;-21.41;-4.92;-3.63;-0.169;0.232;-0.456
STORY10;C1;SS09 MIN;1.785;-21.21;-4.92;-3.63;-0.169;0.813;-0.307
STORY10;C1;SS09 MIN;2.04;-21.01;-4.92;-3.63;-0.169;1.352;-0.164
STORY10;C1;SS09 MIN;2.295;-20.82;-4.92;-3.63;-0.169;1.861;-0.023
STORY10;C1;SS09 MIN;2.55;-20.62;-4.92;-3.63;-0.169;2.35;0.116
STORY10;C1;SS10 MAX;0;-18.09;-0.94;-1.08;0.429;0.267;-1.304
STORY10;C1;SS10 MAX;0.255;-17.89;-0.94;-1.08;0.429;0.658;-1.06
STORY10;C1;SS10 MAX;0.51;-17.69;-0.94;-1.08;0.429;1.072;-0.811
STORY10;C1;SS10 MAX;0.765;-17.5;-0.94;-1.08;0.429;1.517;-0.539
STORY10;C1;SS10 MAX;1.02;-17.3;-0.94;-1.08;0.429;2.006;-0.137
STORY10;C1;SS10 MAX;1.275;-17.11;-0.94;-1.08;0.429;2.556;0.582
STORY10;C1;SS10 MAX;1.53;-16.91;-0.94;-1.08;0.429;3.179;1.715
STORY10;C1;SS10 MAX;1.785;-16.71;-0.94;-1.08;0.429;3.879;2.866
STORY10;C1;SS10 MAX;2.04;-16.52;-0.94;-1.08;0.429;4.651;4.02
STORY10;C1;SS10 MAX;2.295;-16.32;-0.94;-1.08;0.429;5.486;5.175
STORY10;C1;SS10 MAX;2.55;-16.13;-0.94;-1.08;0.429;6.372;6.329
STORY10;C1;SS10 MIN;0;-22.67;-4.53;-4.2;-0.028;-5.97;-5.258
STORY10;C1;SS10 MIN;0.255;-22.47;-4.53;-4.2;-0.028;-5.012;-4.106
STORY10;C1;SS10 MIN;0.51;-22.27;-4.53;-4.2;-0.028;-4.077;-2.959
STORY10;C1;SS10 MIN;0.765;-22.08;-4.53;-4.2;-0.028;-3.173;-1.835
STORY10;C1;SS10 MIN;1.02;-21.88;-4.53;-4.2;-0.028;-2.313;-0.84
STORY10;C1;SS10 MIN;1.275;-21.69;-4.53;-4.2;-0.028;-1.513;-0.162
STORY10;C1;SS10 MIN;1.53;-21.49;-4.53;-4.2;-0.028;-0.788;0.101
STORY10;C1;SS10 MIN;1.785;-21.29;-4.53;-4.2;-0.028;-0.139;0.347
STORY10;C1;SS10 MIN;2.04;-21.1;-4.53;-4.2;-0.028;0.438;0.589
STORY10;C1;SS10 MIN;2.295;-20.9;-4.53;-4.2;-0.028;0.952;0.83
STORY10;C1;SS10 MIN;2.55;-20.71;-4.53;-4.2;-0.028;1.414;1.071
STORY10;C1;SS11;0;-10.56;-1.18;-1.38;0.106;-1.53;-1.423
STORY10;C1;SS11;0.255;-10.44;-1.18;-1.38;0.106;-1.177;-1.123
STORY10;C1;SS11;0.51;-10.33;-1.18;-1.38;0.106;-0.823;-0.822
STORY10;C1;SS11;0.765;-10.21;-1.18;-1.38;0.106;-0.47;-0.521
STORY10;C1;SS11;1.02;-10.09;-1.18;-1.38;0.106;-0.117;-0.22
STORY10;C1;SS11;1.275;-9.97;-1.18;-1.38;0.106;0.236;0.081
STORY10;C1;SS11;1.53;-9.85;-1.18;-1.38;0.106;0.59;0.382
STORY10;C1;SS11;1.785;-9.74;-1.18;-1.38;0.106;0.943;0.683
STORY10;C1;SS11;2.04;-9.62;-1.18;-1.38;0.106;1.296;0.984
STORY10;C1;SS11;2.295;-9.5;-1.18;-1.38;0.106;1.649;1.285
STORY10;C1;SS11;2.55;-9.38;-1.18;-1.38;0.106;2.002;1.586
STORY10;C1;SS12 MAX;0;-7.62;1.74;-0.07;0.598;0.556;1.369
STORY10;C1;SS12 MAX;0.255;-7.5;1.74;-0.07;0.598;0.672;0.938
STORY10;C1;SS12 MAX;0.51;-7.38;1.74;-0.07;0.598;0.805;0.529
STORY10;C1;SS12 MAX;0.765;-7.27;1.74;-0.07;0.598;0.967;0.22
STORY10;C1;SS12 MAX;1.02;-7.15;1.74;-0.07;0.598;1.18;0.422
STORY10;C1;SS12 MAX;1.275;-7.03;1.74;-0.07;0.598;1.477;1.192
STORY10;C1;SS12 MAX;1.53;-6.91;1.74;-0.07;0.598;1.874;2.201
STORY10;C1;SS12 MAX;1.785;-6.8;1.74;-0.07;0.598;2.353;3.235
STORY10;C1;SS12 MAX;2.04;-6.68;1.74;-0.07;0.598;2.887;4.275
STORY10;C1;SS12 MAX;2.295;-6.56;1.74;-0.07;0.598;3.46;5.319
STORY10;C1;SS12 MAX;2.55;-6.44;1.74;-0.07;0.598;4.06;6.364
STORY10;C1;SS12 MIN;0;-13.5;-4.1;-2.7;-0.386;-3.615;-4.216
STORY10;C1;SS12 MIN;0.255;-13.38;-4.1;-2.7;-0.386;-3.025;-3.183
STORY10;C1;SS12 MIN;0.51;-13.27;-4.1;-2.7;-0.386;-2.452;-2.172
STORY10;C1;SS12 MIN;0.765;-13.15;-4.1;-2.7;-0.386;-1.908;-1.262
STORY10;C1;SS12 MIN;1.02;-13.03;-4.1;-2.7;-0.386;-1.414;-0.862
STORY10;C1;SS12 MIN;1.275;-12.91;-4.1;-2.7;-0.386;-1.004;-1.029
STORY10;C1;SS12 MIN;1.53;-12.8;-4.1;-2.7;-0.386;-0.695;-1.436
STORY10;C1;SS12 MIN;1.785;-12.68;-4.1;-2.7;-0.386;-0.467;-1.868
STORY10;C1;SS12 MIN;2.04;-12.56;-4.1;-2.7;-0.386;-0.295;-2.307
STORY10;C1;SS12 MIN;2.295;-12.44;-4.1;-2.7;-0.386;-0.161;-2.749
STORY10;C1;SS12 MIN;2.55;-12.33;-4.1;-2.7;-0.386;-0.055;-3.193
STORY10;C1;SS13 MAX;0;-7.51;1.21;0.69;0.411;2.628;1.213
STORY10;C1;SS13 MAX;0.255;-7.39;1.21;0.69;0.411;2.603;0.908
STORY10;C1;SS13 MAX;0.51;-7.27;1.21;0.69;0.411;2.609;0.61
STORY10;C1;SS13 MAX;0.765;-7.15;1.21;0.69;0.411;2.656;0.343
STORY10;C1;SS13 MAX;1.02;-7.04;1.21;0.69;0.411;2.762;0.249
STORY10;C1;SS13 MAX;1.275;-6.92;1.21;0.69;0.411;2.949;0.577
STORY10;C1;SS13 MAX;1.53;-6.8;1.21;0.69;0.411;3.235;1.458
STORY10;C1;SS13 MAX;1.785;-6.68;1.21;0.69;0.411;3.622;2.363
STORY10;C1;SS13 MAX;2.04;-6.57;1.21;0.69;0.411;4.105;3.271
STORY10;C1;SS13 MAX;2.295;-6.45;1.21;0.69;0.411;4.672;4.181
STORY10;C1;SS13 MAX;2.55;-6.33;1.21;0.69;0.411;5.308;5.091
STORY10;C1;SS13 MIN;0;-13.61;-3.57;-3.46;-0.199;-5.687;-4.06
STORY10;C1;SS13 MIN;0.255;-13.5;-3.57;-3.46;-0.199;-4.957;-3.153
STORY10;C1;SS13 MIN;0.51;-13.38;-3.57;-3.46;-0.199;-4.256;-2.254
STORY10;C1;SS13 MIN;0.765;-13.26;-3.57;-3.46;-0.199;-3.596;-1.385
STORY10;C1;SS13 MIN;1.02;-13.14;-3.57;-3.46;-0.199;-2.996;-0.689
STORY10;C1;SS13 MIN;1.275;-13.03;-3.57;-3.46;-0.199;-2.476;-0.415
STORY10;C1;SS13 MIN;1.53;-12.91;-3.57;-3.46;-0.199;-2.055;-0.694
STORY10;C1;SS13 MIN;1.785;-12.79;-3.57;-3.46;-0.199;-1.736;-0.996
STORY10;C1;SS13 MIN;2.04;-12.67;-3.57;-3.46;-0.199;-1.512;-1.303
STORY10;C1;SS13 MIN;2.295;-12.56;-3.57;-3.46;-0.199;-1.373;-1.611
STORY10;C1;SS13 MIN;2.55;-12.44;-3.57;-3.46;-0.199;-1.303;-1.92
STORY9;C1;SS01;0;-33.07;-1.41;-1.94;0.254;-2.424;-1.998
STORY9;C1;SS01;0.255;-32.87;-1.41;-1.94;0.254;-1.928;-1.637
STORY9;C1;SS01;0.51;-32.68;-1.41;-1.94;0.254;-1.432;-1.275
STORY9;C1;SS01;0.765;-32.48;-1.41;-1.94;0.254;-0.935;-0.913
STORY9;C1;SS01;1.02;-32.29;-1.41;-1.94;0.254;-0.439;-0.552
STORY9;C1;SS01;1.275;-32.09;-1.41;-1.94;0.254;0.057;-0.189
STORY9;C1;SS01;1.53;-31.89;-1.41;-1.94;0.254;0.554;0.173
STORY9;C1;SS01;1.785;-31.7;-1.41;-1.94;0.254;1.05;0.535
STORY9;C1;SS01;2.04;-31.5;-1.41;-1.94;0.254;1.546;0.897
STORY9;C1;SS01;2.295;-31.3;-1.41;-1.94;0.254;2.042;1.259
STORY9;C1;SS01;2.55;-31.11;-1.41;-1.94;0.254;2.538;1.62
STORY9;C1;SS02;0;-40.28;-1.97;-2.29;0.306;-2.825;-2.793
STORY9;C1;SS02;0.255;-40.09;-1.97;-2.29;0.306;-2.24;-2.291
STORY9;C1;SS02;0.51;-39.89;-1.97;-2.29;0.306;-1.655;-1.789
STORY9;C1;SS02;0.765;-39.69;-1.97;-2.29;0.306;-1.07;-1.286
STORY9;C1;SS02;1.02;-39.5;-1.97;-2.29;0.306;-0.484;-0.783
STORY9;C1;SS02;1.275;-39.3;-1.97;-2.29;0.306;0.101;-0.28
STORY9;C1;SS02;1.53;-39.11;-1.97;-2.29;0.306;0.686;0.223
STORY9;C1;SS02;1.785;-38.91;-1.97;-2.29;0.306;1.272;0.726
STORY9;C1;SS02;2.04;-38.71;-1.97;-2.29;0.306;1.857;1.23
STORY9;C1;SS02;2.295;-38.52;-1.97;-2.29;0.306;2.442;1.732
STORY9;C1;SS02;2.55;-38.32;-1.97;-2.29;0.306;3.027;2.235
STORY9;C1;SS03;0;-33.07;-1.41;-1.94;0.255;-2.424;-1.998
STORY9;C1;SS03;0.255;-32.87;-1.41;-1.94;0.255;-1.928;-1.637
STORY9;C1;SS03;0.51;-32.68;-1.41;-1.94;0.255;-1.431;-1.275
STORY9;C1;SS03;0.765;-32.48;-1.41;-1.94;0.255;-0.935;-0.913
STORY9;C1;SS03;1.02;-32.28;-1.41;-1.94;0.255;-0.439;-0.551
STORY9;C1;SS03;1.275;-32.09;-1.41;-1.94;0.255;0.058;-0.189
STORY9;C1;SS03;1.53;-31.89;-1.41;-1.94;0.255;0.554;0.173
STORY9;C1;SS03;1.785;-31.7;-1.41;-1.94;0.255;1.05;0.535
STORY9;C1;SS03;2.04;-31.5;-1.41;-1.94;0.255;1.546;0.897
STORY9;C1;SS03;2.295;-31.3;-1.41;-1.94;0.255;2.043;1.259
STORY9;C1;SS03;2.55;-31.11;-1.41;-1.94;0.255;2.539;1.62
STORY9;C1;SS04;0;-38.48;-1.83;-2.2;0.293;-2.725;-2.594
STORY9;C1;SS04;0.255;-38.28;-1.83;-2.2;0.293;-2.162;-2.128
STORY9;C1;SS04;0.51;-38.09;-1.83;-2.2;0.293;-1.599;-1.661
STORY9;C1;SS04;0.765;-37.89;-1.83;-2.2;0.293;-1.036;-1.193
STORY9;C1;SS04;1.02;-37.69;-1.83;-2.2;0.293;-0.473;-0.725
STORY9;C1;SS04;1.275;-37.5;-1.83;-2.2;0.293;0.09;-0.257
STORY9;C1;SS04;1.53;-37.3;-1.83;-2.2;0.293;0.653;0.211
STORY9;C1;SS04;1.785;-37.11;-1.83;-2.2;0.293;1.216;0.679
STORY9;C1;SS04;2.04;-36.91;-1.83;-2.2;0.293;1.779;1.146
STORY9;C1;SS04;2.295;-36.71;-1.83;-2.2;0.293;2.342;1.614
STORY9;C1;SS04;2.55;-36.52;-1.83;-2.2;0.293;2.905;2.081
STORY9;C1;SS05;0;-33.07;-1.41;-1.94;0.255;-2.424;-1.998
STORY9;C1;SS05;0.255;-32.87;-1.41;-1.94;0.255;-1.928;-1.637
STORY9;C1;SS05;0.51;-32.68;-1.41;-1.94;0.255;-1.431;-1.275
STORY9;C1;SS05;0.765;-32.48;-1.41;-1.94;0.255;-0.935;-0.913
STORY9;C1;SS05;1.02;-32.28;-1.41;-1.94;0.255;-0.439;-0.551
STORY9;C1;SS05;1.275;-32.09;-1.41;-1.94;0.255;0.058;-0.189
STORY9;C1;SS05;1.53;-31.89;-1.41;-1.94;0.255;0.554;0.173
STORY9;C1;SS05;1.785;-31.7;-1.41;-1.94;0.255;1.05;0.535
STORY9;C1;SS05;2.04;-31.5;-1.41;-1.94;0.255;1.546;0.897
STORY9;C1;SS05;2.295;-31.3;-1.41;-1.94;0.255;2.043;1.259
STORY9;C1;SS05;2.55;-31.11;-1.41;-1.94;0.255;2.539;1.62
STORY9;C1;SS06 MAX;0;-24.73;3.75;0.76;0.739;0.002;4.036
STORY9;C1;SS06 MAX;0.255;-24.53;3.75;0.76;0.739;-0.073;3.074
STORY9;C1;SS06 MAX;0.51;-24.34;3.75;0.76;0.739;-0.035;2.116
STORY9;C1;SS06 MAX;0.765;-24.14;3.75;0.76;0.739;0.224;1.176
STORY9;C1;SS06 MAX;1.02;-23.95;3.75;0.76;0.739;0.857;0.337
STORY9;C1;SS06 MAX;1.275;-23.75;3.75;0.76;0.739;1.819;0.723
STORY9;C1;SS06 MAX;1.53;-23.55;3.75;0.76;0.739;2.895;2.236
STORY9;C1;SS06 MAX;1.785;-23.36;3.75;0.76;0.739;4.021;3.9
STORY9;C1;SS06 MAX;2.04;-23.16;3.75;0.76;0.739;5.17;5.581
STORY9;C1;SS06 MAX;2.295;-22.96;3.75;0.76;0.739;6.331;7.267
STORY9;C1;SS06 MAX;2.55;-22.77;3.75;0.76;0.739;7.501;8.953
STORY9;C1;SS06 MIN;0;-41.41;-6.58;-4.65;-0.23;-4.849;-8.032
STORY9;C1;SS06 MIN;0.255;-41.21;-6.58;-4.65;-0.23;-3.782;-6.347
STORY9;C1;SS06 MIN;0.51;-41.02;-6.58;-4.65;-0.23;-2.828;-4.667
STORY9;C1;SS06 MIN;0.765;-40.82;-6.58;-4.65;-0.23;-2.094;-3.003
STORY9;C1;SS06 MIN;1.02;-40.62;-6.58;-4.65;-0.23;-1.734;-1.44
STORY9;C1;SS06 MIN;1.275;-40.43;-6.58;-4.65;-0.23;-1.704;-1.102
STORY9;C1;SS06 MIN;1.53;-40.23;-6.58;-4.65;-0.23;-1.788;-1.891
STORY9;C1;SS06 MIN;1.785;-40.04;-6.58;-4.65;-0.23;-1.92;-2.83
STORY9;C1;SS06 MIN;2.04;-39.84;-6.58;-4.65;-0.23;-2.077;-3.788
STORY9;C1;SS06 MIN;2.295;-39.64;-6.58;-4.65;-0.23;-2.246;-4.749
STORY9;C1;SS06 MIN;2.55;-39.45;-6.58;-4.65;-0.23;-2.423;-5.713
STORY9;C1;SS07 MAX;0;-26.1;1.61;3.03;0.571;1.741;1.786
STORY9;C1;SS07 MAX;0.255;-25.91;1.61;3.03;0.571;1.27;1.374
STORY9;C1;SS07 MAX;0.51;-25.71;1.61;3.03;0.571;1.095;0.964
STORY9;C1;SS07 MAX;0.765;-25.52;1.61;3.03;0.571;1.447;0.56
STORY9;C1;SS07 MAX;1.02;-25.32;1.61;3.03;0.571;2.43;0.189
STORY9;C1;SS07 MAX;1.275;-25.12;1.61;3.03;0.571;3.84;0.264
STORY9;C1;SS07 MAX;1.53;-24.93;1.61;3.03;0.571;5.417;1.11
STORY9;C1;SS07 MAX;1.785;-24.73;1.61;3.03;0.571;7.073;2.227
STORY9;C1;SS07 MAX;2.04;-24.53;1.61;3.03;0.571;8.769;3.358
STORY9;C1;SS07 MAX;2.295;-24.34;1.61;3.03;0.571;10.489;4.493
STORY9;C1;SS07 MAX;2.55;-24.14;1.61;3.03;0.571;12.223;5.628
STORY9;C1;SS07 MIN;0;-40.03;-4.44;-6.92;-0.062;-6.588;-5.782
STORY9;C1;SS07 MIN;0.255;-39.84;-4.44;-6.92;-0.062;-5.126;-4.647
STORY9;C1;SS07 MIN;0.51;-39.64;-4.44;-6.92;-0.062;-3.957;-3.514
STORY9;C1;SS07 MIN;0.765;-39.45;-4.44;-6.92;-0.062;-3.317;-2.386
STORY9;C1;SS07 MIN;1.02;-39.25;-4.44;-6.92;-0.062;-3.307;-1.292
STORY9;C1;SS07 MIN;1.275;-39.05;-4.44;-6.92;-0.062;-3.725;-0.643
