Story;ColLine;SecID;StnLoc;DesignOpt;Status;PMMCombo;AsMin;As;CornerRebarAs;MidRebarAs;PMMRatio;VMajCombo;VMajRebar;VMinCombo;VMinRebar;ErrMsg;WarnMsg
PISO 3;C2;C35X80H280;1.41;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000371;SU09;0.002212;No Message;No Message
PISO 3;C2;C35X80H280;1.645;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000371;SU09;0.002211;No Message;No Message
PISO 3;C2;C35X80H280;1.88;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000371;SU09;0.002209;No Message;No Message
PISO 3;C2;C35X80H280;2.115;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000371;SU09;0.002208;No Message;No Message
PISO 3;C2;C35X80H280;2.35;Design;See WarnMsg;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000371;SU09;0.002206;No Message;Beam/Column capacity ratio exceeds limit
PISO 2;C2;C35X80H280;0;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.001026;No Message;No Message
PISO 2;C2;C35X80H280;0.235;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.001026;No Message;No Message
PISO 2;C2;C35X80H280;0.47;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001217;No Message;No Message
PISO 2;C2;C35X80H280;0.705;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001217;No Message;No Message
PISO 2;C2;C35X80H280;0.94;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001217;No Message;No Message
PISO 2;C2;C35X80H280;1.175;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001217;No Message;No Message
PISO 2;C2;C35X80H280;1.41;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001217;No Message;No Message
PISO 2;C2;C35X80H280;1.645;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001217;No Message;No Message
PISO 2;C2;C35X80H280;1.88;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001217;No Message;No Message
PISO 2;C2;C35X80H280;2.115;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001217;No Message;No Message
PISO 2;C2;C35X80H280;2.35;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001217;No Message;No Message
PISO 1;C2;C35X80H280;0;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C2;C35X80H280;0.255;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C2;C35X80H280;0.51;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C2;C35X80H280;0.765;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C2;C35X80H280;1.02;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C2;C35X80H280;1.275;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C2;C35X80H280;1.53;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C2;C35X80H280;1.785;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C2;C35X80H280;2.04;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C2;C35X80H280;2.295;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C2;C35X80H280;2.55;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 3;C3;C35X80H280;0;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000356;SU09;0.002211;No Message;No Message
PISO 3;C3;C35X80H280;0.235;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000356;SU09;0.002209;No Message;No Message
PISO 3;C3;C35X80H280;0.47;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000356;SU09;0.002208;No Message;No Message
PISO 3;C3;C35X80H280;0.705;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000356;SU09;0.002206;No Message;No Message
PISO 3;C3;C35X80H280;0.94;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000356;SU09;0.002205;No Message;No Message
PISO 3;C3;C35X80H280;1.175;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000356;SU09;0.002203;No Message;No Message
PISO 3;C3;C35X80H280;1.41;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000356;SU09;0.002201;No Message;No Message
PISO 3;C3;C35X80H280;1.645;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000356;SU09;0.0022;No Message;No Message
PISO 3;C3;C35X80H280;1.88;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000356;SU09;0.002198;No Message;No Message
PISO 3;C3;C35X80H280;2.115;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000356;SU09;0.002197;No Message;No Message
PISO 3;C3;C35X80H280;2.35;Design;See WarnMsg;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000356;SU09;0.002195;No Message;Beam/Column capacity ratio exceeds limit
PISO 2;C3;C35X80H280;0;Design;No Message;SU08;0.0028;0.003058;0.000191;0.000191;;SU09;0.000292;SU09;0.001207;No Message;No Message
PISO 2;C3;C35X80H280;0.235;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.001207;No Message;No Message
PISO 2;C3;C35X80H280;0.47;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.001207;No Message;No Message
PISO 2;C3;C35X80H280;0.705;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.001207;No Message;No Message
PISO 2;C3;C35X80H280;0.94;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.001207;No Message;No Message
PISO 2;C3;C35X80H280;1.175;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.001207;No Message;No Message
PISO 2;C3;C35X80H280;1.41;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.001207;No Message;No Message
PISO 2;C3;C35X80H280;1.645;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.001207;No Message;No Message
PISO 2;C3;C35X80H280;1.88;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.001207;No Message;No Message
PISO 2;C3;C35X80H280;2.115;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.001207;No Message;No Message
PISO 2;C3;C35X80H280;2.35;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.001207;No Message;No Message
PISO 1;C3;C35X80H280;0;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C3;C35X80H280;0.255;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C3;C35X80H280;0.51;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C3;C35X80H280;0.765;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C3;C35X80H280;1.02;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C3;C35X80H280;1.275;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C3;C35X80H280;1.53;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C3;C35X80H280;1.785;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C3;C35X80H280;2.04;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C3;C35X80H280;2.295;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 1;C3;C35X80H280;2.55;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0;SU09;0;No Message;No Message
PISO 3;C4;C35X80H280;0;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.00039;SU06;0.002186;No Message;No Message
PISO 3;C4;C35X80H280;0.235;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.00039;SU06;0.002186;No Message;No Message
PISO 3;C4;C35X80H280;0.47;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.00039;SU06;0.002186;No Message;No Message
PISO 3;C4;C35X80H280;0.705;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.00039;SU06;0.002186;No Message;No Message
PISO 3;C4;C35X80H280;0.94;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.00039;SU06;0.002186;No Message;No Message
PISO 3;C4;C35X80H280;1.175;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.00039;SU06;0.002186;No Message;No Message
PISO 3;C4;C35X80H280;1.41;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.00039;SU06;0.002186;No Message;No Message
PISO 3;C4;C35X80H280;1.645;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.00039;SU06;0.002186;No Message;No Message
PISO 3;C4;C35X80H280;1.88;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.00039;SU06;0.002186;No Message;No Message
PISO 3;C4;C35X80H280;2.115;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.00039;SU06;0.002186;No Message;No Message
PISO 3;C4;C35X80H280;2.35;Design;See WarnMsg;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.00039;SU06;0.002186;No Message;Beam/Column capacity ratio exceeds limit
PISO 2;C4;C35X80H280;0;Design;No Message;SU08;0.0028;0.003145;0.000197;0.000197;;SU09;0.000292;SU08;0.001323;No Message;No Message
PISO 2;C4;C35X80H280;0.235;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001323;No Message;No Message
PISO 2;C4;C35X80H280;0.47;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001323;No Message;No Message
PISO 2;C4;C35X80H280;0.705;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001323;No Message;No Message
PISO 2;C4;C35X80H280;0.94;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001323;No Message;No Message
PISO 2;C4;C35X80H280;1.175;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001323;No Message;No Message
PISO 2;C4;C35X80H280;1.41;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001323;No Message;No Message
PISO 2;C4;C35X80H280;1.645;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001323;No Message;No Message
PISO 2;C4;C35X80H280;1.88;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001323;No Message;No Message
PISO 2;C4;C35X80H280;2.115;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001323;No Message;No Message
PISO 2;C4;C35X80H280;2.35;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001323;No Message;No Message
PISO 1;C4;C35X80H280;0;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.000667;No Message;No Message
PISO 1;C4;C35X80H280;0.255;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.000667;No Message;No Message
PISO 1;C4;C35X80H280;0.51;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.000667;No Message;No Message
PISO 1;C4;C35X80H280;0.765;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.000667;No Message;No Message
PISO 1;C4;C35X80H280;1.02;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.000667;No Message;No Message
PISO 1;C4;C35X80H280;1.275;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.000667;No Message;No Message
PISO 1;C4;C35X80H280;1.53;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.000667;No Message;No Message
PISO 1;C4;C35X80H280;1.785;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.000667;No Message;No Message
PISO 1;C4;C35X80H280;2.04;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.000667;No Message;No Message
PISO 1;C4;C35X80H280;2.295;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.000667;No Message;No Message
PISO 1;C4;C35X80H280;2.55;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.000667;No Message;No Message
PISO 3;C5;C35X80H280;0;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000497;SU05;0.002298;No Message;No Message
PISO 3;C5;C35X80H280;0.235;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000497;SU05;0.002298;No Message;No Message
PISO 3;C5;C35X80H280;0.47;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000497;SU05;0.002298;No Message;No Message
PISO 3;C5;C35X80H280;0.705;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000497;SU05;0.002298;No Message;No Message
PISO 3;C5;C35X80H280;0.94;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000497;SU05;0.002298;No Message;No Message
PISO 3;C5;C35X80H280;1.175;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000497;SU05;0.002298;No Message;No Message
PISO 3;C5;C35X80H280;1.41;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000497;SU05;0.002297;No Message;No Message
PISO 3;C5;C35X80H280;1.645;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000497;SU05;0.002295;No Message;No Message
PISO 3;C5;C35X80H280;1.88;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000497;SU05;0.002293;No Message;No Message
PISO 3;C5;C35X80H280;2.115;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000497;SU05;0.002291;No Message;No Message
PISO 3;C5;C35X80H280;2.35;Design;See WarnMsg;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000497;SU05;0.002289;No Message;Beam/Column capacity ratio exceeds limit
PISO 2;C5;C35X80H280;0;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001174;No Message;No Message
PISO 2;C5;C35X80H280;0.235;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001174;No Message;No Message
PISO 2;C5;C35X80H280;0.47;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001174;No Message;No Message
PISO 2;C5;C35X80H280;0.705;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001174;No Message;No Message
PISO 2;C5;C35X80H280;0.94;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001174;No Message;No Message
PISO 2;C5;C35X80H280;1.175;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001174;No Message;No Message
PISO 2;C5;C35X80H280;1.41;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001174;No Message;No Message
PISO 2;C5;C35X80H280;1.645;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001174;No Message;No Message
PISO 2;C5;C35X80H280;1.88;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001174;No Message;No Message
PISO 2;C5;C35X80H280;2.115;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001174;No Message;No Message
PISO 2;C5;C35X80H280;2.35;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU08;0.001174;No Message;No Message
PISO 1;C5;C35X80H280;0;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.00069;No Message;No Message
PISO 1;C5;C35X80H280;0.255;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.00069;No Message;No Message
PISO 1;C5;C35X80H280;0.51;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.00069;No Message;No Message
PISO 1;C5;C35X80H280;0.765;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.00069;No Message;No Message
PISO 1;C5;C35X80H280;1.02;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.00069;No Message;No Message
PISO 1;C5;C35X80H280;1.275;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.00069;No Message;No Message
PISO 1;C5;C35X80H280;1.53;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.00069;No Message;No Message
PISO 1;C5;C35X80H280;1.785;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.00069;No Message;No Message
PISO 1;C5;C35X80H280;2.04;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.00069;No Message;No Message
PISO 1;C5;C35X80H280;2.295;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.00069;No Message;No Message
PISO 1;C5;C35X80H280;2.55;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000292;SU09;0.00069;No Message;No Message
PISO 3;C6;C35X80H280;0;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000637;SU09;0.002529;No Message;No Message
PISO 3;C6;C35X80H280;0.235;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000637;SU09;0.002529;No Message;No Message
PISO 3;C6;C35X80H280;0.47;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000637;SU09;0.002529;No Message;No Message
PISO 3;C6;C35X80H280;0.705;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000637;SU09;0.002529;No Message;No Message
PISO 3;C6;C35X80H280;0.94;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000637;SU09;0.002529;No Message;No Message
PISO 3;C6;C35X80H280;1.175;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000637;SU09;0.002529;No Message;No Message
PISO 3;C6;C35X80H280;1.41;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000637;SU09;0.002529;No Message;No Message
PISO 3;C6;C35X80H280;1.645;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000637;SU09;0.002529;No Message;No Message
PISO 3;C6;C35X80H280;1.88;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000637;SU09;0.002529;No Message;No Message
PISO 3;C6;C35X80H280;2.115;Design;No Message;SU05;0.0028;0.003005;0.000188;0.000188;;SU09;0.000637;SU09;0.002529;No Message;No Message
PISO 3;C6;C35X80H280;2.35;Design;See WarnMsg;SU05;0.0028;0.004151;0.000259;0.000259;;SU09;0.000637;SU09;0.002529;No Message;Beam/Column capacity ratio exceeds limit
PISO 2;C6;C35X80H280;0;Design;No Message;SU09;0.0028;0.0028;0.000175;0.000175;;SU09;0.000361;SU09;0.000901;No Message;No Message
